,season,home_team,away_team,down,game_date,game_half,game_seconds_remaining,play_type,ydstogo,ydsnet
185267,2013,OAK,JAX,4.0,2013-09-15,Half1,2831.0,punt,11,22
185273,2013,OAK,JAX,4.0,2013-09-15,Half1,2688.0,punt,6,18
185289,2013,OAK,JAX,4.0,2013-09-15,Half1,2270.0,field_goal,9,78
185297,2013,OAK,JAX,4.0,2013-09-15,Half1,2051.0,field_goal,2,63
185301,2013,OAK,JAX,4.0,2013-09-15,Half1,1983.0,punt,15,-5
185312,2013,OAK,JAX,4.0,2013-09-15,Half1,1808.0,field_goal,10,44
185321,2013,OAK,JAX,4.0,2013-09-15,Half2,1639.0,no_play,4,32
185329,2013,OAK,JAX,4.0,2013-09-15,Half2,1462.0,field_goal,7,69
185335,2013,OAK,JAX,4.0,2013-09-15,Half2,1322.0,punt,7,3
185339,2013,OAK,JAX,4.0,2013-09-15,Half2,1201.0,punt,11,-1
185345,2013,OAK,JAX,4.0,2013-09-15,Half2,1072.0,punt,22,-12
185353,2013,OAK,JAX,4.0,2013-09-15,Half2,833.0,field_goal,1,37
185358,2013,OAK,JAX,4.0,2013-09-15,Half2,754.0,punt,6,4
185369,2013,OAK,JAX,4.0,2013-09-15,Half2,364.0,field_goal,4,52
185374,2013,OAK,JAX,4.0,2013-09-15,Half2,309.0,punt,13,-3
185389,2013,OAK,JAX,4.0,2013-09-15,Half2,114.0,punt,9,1
185395,2013,OAK,JAX,4.0,2013-09-15,Half2,87.0,pass,12,21
185408,2013,SEA,SF,4.0,2013-09-15,Half1,3504.0,punt,1,9
185412,2013,SEA,SF,4.0,2013-09-15,Half1,3450.0,punt,6,4
185434,2013,SEA,SF,4.0,2013-09-15,Half1,2995.0,punt,9,15
185439,2013,SEA,SF,4.0,2013-09-15,Half1,2901.0,punt,10,7
185444,2013,SEA,SF,4.0,2013-09-15,Half1,2790.0,punt,15,-5
185455,2013,SEA,SF,4.0,2013-09-15,Half1,2493.0,punt,21,40
185462,2013,SEA,SF,4.0,2013-09-15,Half1,2323.0,run,1,9
185471,2013,SEA,SF,4.0,2013-09-15,Half1,2156.0,field_goal,10,17
185478,2013,SEA,SF,4.0,2013-09-15,Half1,2015.0,punt,4,18
185492,2013,SEA,SF,4.0,2013-09-15,Half1,1811.0,punt,16,15
185517,2013,SEA,SF,4.0,2013-09-15,Half2,1163.0,field_goal,3,71
185539,2013,SEA,SF,4.0,2013-09-15,Half2,696.0,field_goal,4,6
185553,2013,SEA,SF,4.0,2013-09-15,Half2,483.0,run,17,54
185559,2013,SEA,SF,4.0,2013-09-15,Half2,327.0,punt,17,-7
185570,2013,SEA,SF,4.0,2013-09-15,Half2,120.0,run,2,11
185578,2013,CIN,PIT,4.0,2013-09-16,Half1,3495.0,punt,5,5
185582,2013,CIN,PIT,4.0,2013-09-16,Half1,3443.0,punt,5,5
185586,2013,CIN,PIT,4.0,2013-09-16,Half1,3347.0,field_goal,2,8
185596,2013,CIN,PIT,4.0,2013-09-16,Half1,3128.0,punt,10,22
185615,2013,CIN,PIT,4.0,2013-09-16,Half1,2715.0,punt,7,3
185625,2013,CIN,PIT,4.0,2013-09-16,Half1,2599.0,field_goal,10,35
185630,2013,CIN,PIT,4.0,2013-09-16,Half1,2539.0,punt,8,2
185637,2013,CIN,PIT,4.0,2013-09-16,Half1,2361.0,punt,10,13
185646,2013,CIN,PIT,4.0,2013-09-16,Half1,2120.0,punt,13,26
185650,2013,CIN,PIT,4.0,2013-09-16,Half1,2063.0,punt,6,4
185672,2013,CIN,PIT,4.0,2013-09-16,Half1,1805.0,pass,5,42
185677,2013,CIN,PIT,4.0,2013-09-16,Half2,1714.0,punt,3,7
185682,2013,CIN,PIT,4.0,2013-09-16,Half2,1588.0,punt,31,-21
185696,2013,CIN,PIT,4.0,2013-09-16,Half2,1169.0,punt,1,9
185704,2013,CIN,PIT,4.0,2013-09-16,Half2,920.0,punt,5,20
185709,2013,CIN,PIT,4.0,2013-09-16,Half2,895.0,punt,10,0
185724,2013,CIN,PIT,4.0,2013-09-16,Half2,474.0,field_goal,7,57
185748,2013,CIN,PIT,4.0,2013-09-16,Half2,112.0,punt,15,26
185761,2013,PHI,KC,4.0,2013-09-19,Half1,3549.0,punt,7,3
185765,2013,PHI,KC,4.0,2013-09-19,Half1,3432.0,field_goal,15,-7
185777,2013,PHI,KC,4.0,2013-09-19,Half1,3219.0,punt,12,10
185783,2013,PHI,KC,4.0,2013-09-19,Half1,3090.0,punt,1,20
185796,2013,PHI,KC,4.0,2013-09-19,Half1,2819.0,punt,1,19
185805,2013,PHI,KC,4.0,2013-09-19,Half1,2576.0,field_goal,6,17
185811,2013,PHI,KC,4.0,2013-09-19,Half1,2496.0,punt,11,11
185819,2013,PHI,KC,4.0,2013-09-19,Half1,2305.0,field_goal,9,69
185836,2013,PHI,KC,4.0,2013-09-19,Half1,1950.0,field_goal,3,45
185845,2013,PHI,KC,4.0,2013-09-19,Half1,1868.0,punt,22,6
185850,2013,PHI,KC,4.0,2013-09-19,Half1,1806.0,no_play,1,23
185851,2013,PHI,KC,4.0,2013-09-19,Half1,1806.0,pass,6,23
185859,2013,PHI,KC,4.0,2013-09-19,Half2,1676.0,punt,11,35
185865,2013,PHI,KC,4.0,2013-09-19,Half2,1487.0,punt,1,21
185877,2013,PHI,KC,4.0,2013-09-19,Half2,1293.0,field_goal,3,70
185883,2013,PHI,KC,4.0,2013-09-19,Half2,1206.0,punt,25,-15
185890,2013,PHI,KC,4.0,2013-09-19,Half2,1067.0,field_goal,12,45
185927,2013,PHI,KC,4.0,2013-09-19,Half2,204.0,field_goal,5,75
185935,2013,PHI,KC,4.0,2013-09-19,Half2,161.0,pass,20,1
185943,2013,PHI,KC,4.0,2013-09-19,Half2,120.0,run,1,19
185963,2013,BAL,HOU,4.0,2013-09-22,Half1,3221.0,no_play,4,60
185968,2013,BAL,HOU,4.0,2013-09-22,Half1,3130.0,field_goal,9,69
185973,2013,BAL,HOU,4.0,2013-09-22,Half1,3056.0,punt,3,7
185978,2013,BAL,HOU,4.0,2013-09-22,Half1,2947.0,punt,9,1
185982,2013,BAL,HOU,4.0,2013-09-22,Half1,2862.0,punt,7,3
185989,2013,BAL,HOU,4.0,2013-09-22,Half1,2700.0,field_goal,4,18
185999,2013,BAL,HOU,4.0,2013-09-22,Half1,2465.0,punt,35,-1
186005,2013,BAL,HOU,4.0,2013-09-22,Half1,2356.0,punt,14,-4
186020,2013,BAL,HOU,4.0,2013-09-22,Half1,2055.0,field_goal,5,62
186032,2013,BAL,HOU,4.0,2013-09-22,Half1,1865.0,punt,18,2
186060,2013,BAL,HOU,4.0,2013-09-22,Half2,1374.0,punt,3,29
186068,2013,BAL,HOU,4.0,2013-09-22,Half2,1152.0,punt,2,33
186078,2013,BAL,HOU,4.0,2013-09-22,Half2,932.0,punt,15,39
186094,2013,BAL,HOU,4.0,2013-09-22,Half2,554.0,field_goal,10,69
186106,2013,BAL,HOU,4.0,2013-09-22,Half2,303.0,pass,2,30
186121,2013,BAL,HOU,4.0,2013-09-22,Half2,73.0,field_goal,5,26
